go_id	name
GO:0009790	embryo development
GO:0009791	post-embryonic development
GO:0009793	embryo development ending in seed dormancy
GO:0009800	cinnamic acid biosynthetic process
GO:0009805	coumarin biosynthetic process
GO:0009807	lignan biosynthetic process
GO:0009808	lignin metabolic process
GO:0009809	lignin biosynthetic process
GO:0009812	flavonoid metabolic process
GO:0009813	flavonoid biosynthetic process
GO:0009815	1-aminocyclopropane-1-carboxylate oxidase activity
GO:0009820	alkaloid metabolic process
GO:0009821	alkaloid biosynthetic process
GO:0009824	AMP dimethylallyltransferase activity
GO:0009825	multidimensional cell growth
GO:0009826	unidimensional cell growth
GO:0009827	plant-type cell wall modification
GO:0009828	plant-type cell wall loosening
GO:0009830	cell wall modification involved in abscission
GO:0009832	plant-type cell wall biogenesis
GO:0009833	plant-type primary cell wall biogenesis
GO:0009834	plant-type secondary cell wall biogenesis
GO:0009835	fruit ripening
GO:0009836	fruit ripening, climacteric
GO:0009840	chloroplastic endopeptidase Clp complex
GO:0009845	seed germination
GO:0009846	pollen germination
GO:0009850	auxin metabolic process
GO:0009851	auxin biosynthetic process
GO:0009852	auxin catabolic process
GO:0009853	photorespiration
GO:0009854	oxidative photosynthetic carbon pathway
GO:0009855	determination of bilateral symmetry
GO:0009856	pollination
GO:0009860	pollen tube growth
GO:0009862	systemic acquired resistance, salicylic acid mediated signaling pathway
GO:0009863	salicylic acid mediated signaling pathway
GO:0009864	induced systemic resistance, jasmonic acid mediated signaling pathway
GO:0009865	pollen tube adhesion
GO:0009867	jasmonic acid mediated signaling pathway
GO:0009873	ethylene-activated signaling pathway
GO:0009875	pollen-pistil interaction
GO:0009877	nodulation
GO:0009881	photoreceptor activity
GO:0009882	blue light photoreceptor activity
GO:0009884	cytokinin receptor activity
GO:0009888	tissue development
GO:0009891	positive regulation of biosynthetic process
GO:0009893	positive regulation of metabolic process
GO:0009896	positive regulation of catabolic process
GO:0009898	cytoplasmic side of plasma membrane
GO:0009899	ent-kaurene synthase activity
GO:0009901	anther dehiscence
GO:0009902	chloroplast relocation
GO:0009903	chloroplast avoidance movement
GO:0009904	chloroplast accumulation movement
GO:0009908	flower development
GO:0009909	regulation of flower development
GO:0009910	negative regulation of flower development
GO:0009911	positive regulation of flower development
GO:0009914	hormone transport
GO:0009916	alternative oxidase activity
GO:0009920	cell plate formation involved in plant-type cell wall biogenesis
GO:0009922	fatty acid elongase activity
GO:0009925	basal plasma membrane
GO:0009926	auxin polar transport
GO:0009927	histidine phosphotransfer kinase activity
GO:0009931	calcium-dependent protein serine/threonine kinase activity
GO:0009932	cell tip growth
GO:0009933	meristem structural organization
GO:0009934	regulation of meristem structural organization
GO:0009937	regulation of gibberellic acid mediated signaling pathway
GO:0009938	negative regulation of gibberellic acid mediated signaling pathway
GO:0009939	positive regulation of gibberellic acid mediated signaling pathway
GO:0009941	chloroplast envelope
GO:0009942	longitudinal axis specification
GO:0009944	polarity specification of adaxial/abaxial axis
GO:0009945	radial axis specification
GO:0009953	dorsal/ventral pattern formation
GO:0009955	adaxial/abaxial pattern specification
GO:0009956	radial pattern formation
GO:0009958	positive gravitropism
GO:0009959	negative gravitropism
GO:0009960	endosperm development
GO:0009965	leaf morphogenesis
GO:0009966	regulation of signal transduction
GO:0009967	positive regulation of signal transduction
GO:0009969	xyloglucan biosynthetic process
GO:0009973	adenylyl-sulfate reductase activity
GO:0009975	cyclase activity
GO:0009976	tocopherol cyclase activity
GO:0009977	proton motive force dependent protein transmembrane transporter activity
GO:0009978	allene oxide synthase activity
GO:0009982	pseudouridine synthase activity
GO:0009987	cellular process
GO:0010005	cortical microtubule, transverse to long axis
GO:0010007	magnesium chelatase complex
GO:0010008	endosome membrane
GO:0010011	auxin binding
GO:0010014	meristem initiation
GO:0010015	root morphogenesis
GO:0010016	shoot system morphogenesis
GO:0010017	red or far-red light signaling pathway
GO:0010019	chloroplast-nucleus signaling pathway
GO:0010020	chloroplast fission
GO:0010021	amylopectin biosynthetic process
GO:0010022	meristem determinacy
GO:0010024	phytochromobilin biosynthetic process
GO:0010025	wax biosynthetic process
GO:0010026	trichome differentiation
GO:0010027	thylakoid membrane organization
GO:0010028	xanthophyll cycle
GO:0010029	regulation of seed germination
GO:0010030	positive regulation of seed germination
GO:0010031	circumnutation
GO:0010032	meiotic chromosome condensation
GO:0010037	response to carbon dioxide
GO:0010038	response to metal ion
GO:0010039	response to iron ion
GO:0010043	response to zinc ion
GO:0010044	response to aluminum ion
GO:0010047	fruit dehiscence
GO:0010048	vernalization response
GO:0010052	guard cell differentiation
GO:0010067	procambium histogenesis
GO:0010071	root meristem specification
GO:0010072	primary shoot apical meristem specification
GO:0010073	meristem maintenance
GO:0010074	maintenance of meristem identity
GO:0010075	regulation of meristem growth
GO:0010078	maintenance of root meristem identity
GO:0010082	regulation of root meristem growth
GO:0010087	phloem or xylem histogenesis
GO:0010088	phloem development
GO:0010089	xylem development
GO:0010090	trichome morphogenesis
GO:0010091	trichome branching
GO:0010095	specification of petal identity
GO:0010097	specification of stamen identity
GO:0010098	suspensor development
GO:0010099	regulation of photomorphogenesis
GO:0010100	negative regulation of photomorphogenesis
GO:0010102	lateral root morphogenesis
GO:0010103	stomatal complex morphogenesis
GO:0010104	regulation of ethylene-activated signaling pathway
GO:0010105	negative regulation of ethylene-activated signaling pathway
GO:0010106	cellular response to iron ion starvation
GO:0010109	regulation of photosynthesis
GO:0010112	regulation of systemic acquired resistance
GO:0010113	negative regulation of systemic acquired resistance
GO:0010114	response to red light
GO:0010115	regulation of abscisic acid biosynthetic process
GO:0010117	photoprotection
GO:0010118	stomatal movement
GO:0010119	regulation of stomatal movement
GO:0010120	camalexin biosynthetic process
GO:0010121	GO:0010121
GO:0010124	phenylacetate catabolic process
GO:0010133	GO:0010133
GO:0010136	ureide catabolic process
GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway
GO:0010143	cutin biosynthetic process
GO:0010150	leaf senescence
GO:0010152	pollen maturation
GO:0010154	fruit development
GO:0010157	response to chlorate
GO:0010158	abaxial cell fate specification
GO:0010162	seed dormancy process
GO:0010165	response to X-ray
GO:0010166	wax metabolic process
GO:0010167	response to nitrate
GO:0010168	ER body
GO:0010170	glucose-1-phosphate adenylyltransferase complex
GO:0010179	IAA-Ala conjugate hydrolase activity
GO:0010181	FMN binding
GO:0010182	sugar mediated signaling pathway
GO:0010183	pollen tube guidance
GO:0010187	negative regulation of seed germination
GO:0010189	vitamin E biosynthetic process
GO:0010190	cytochrome b6f complex assembly
GO:0010193	response to ozone
GO:0010196	nonphotochemical quenching
GO:0010197	polar nucleus fusion
GO:0010200	response to chitin
GO:0010205	photoinhibition
GO:0010206	photosystem II repair
GO:0010207	photosystem II assembly
GO:0010212	response to ionizing radiation
GO:0010215	cellulose microfibril organization
GO:0010218	response to far red light
GO:0010222	stem vascular tissue pattern formation
GO:0010223	secondary shoot formation
GO:0010224	response to UV-B
GO:0010225	response to UV-C
GO:0010227	floral organ abscission
GO:0010228	vegetative to reproductive phase transition of meristem
GO:0010229	inflorescence development
GO:0010230	alternative respiration
GO:0010231	maintenance of seed dormancy
GO:0010235	guard mother cell cytokinesis
GO:0010236	plastoquinone biosynthetic process
GO:0010239	chloroplast mRNA processing
GO:0010241	ent-kaurene oxidation to kaurenoic acid
GO:0010242	oxygen evolving activity
GO:0010244	response to low fluence blue light stimulus by blue low-fluence system
GO:0010253	UDP-rhamnose biosynthetic process
GO:0010256	endomembrane system organization
GO:0010257	NADH dehydrogenase complex assembly
GO:0010258	NADH dehydrogenase complex (plastoquinone) assembly
GO:0010264	myo-inositol hexakisphosphate biosynthetic process
GO:0010265	SCF complex assembly
GO:0010267	ta-siRNA processing
GO:0010268	brassinosteroid homeostasis
GO:0010270	photosystem II oxygen evolving complex assembly
GO:0010271	regulation of chlorophyll catabolic process
GO:0010273	detoxification of copper ion
GO:0010274	hydrotropism
GO:0010275	NAD(P)H dehydrogenase complex assembly
GO:0010276	phytol kinase activity
GO:0010277	chlorophyllide a oxygenase activity
GO:0010279	indole-3-acetic acid amido synthetase activity
GO:0010280	UDP-L-rhamnose synthase activity
GO:0010283	pinoresinol reductase activity
GO:0010284	lariciresinol reductase activity
GO:0010285	L,L-diaminopimelate:2-oxoglutarate transaminase activity
GO:0010286	heat acclimation
GO:0010287	plastoglobule
GO:0010291	beta-carotene 3-hydroxylase activity
GO:0010295	(+)-abscisic acid 8'-hydroxylase activity
GO:0010296	prenylcysteine methylesterase activity
GO:0010301	xanthoxin dehydrogenase (NAD+) activity
GO:0010304	PSII associated light-harvesting complex II catabolic process
GO:0010305	leaf vascular tissue pattern formation
GO:0010306	rhamnogalacturonan II biosynthetic process
GO:0010308	acireductone dioxygenase (Ni2+-requiring) activity
GO:0010309	acireductone dioxygenase [iron(II)-requiring] activity
GO:0010311	lateral root formation
GO:0010315	auxin export across the plasma membrane
GO:0010319	stromule
GO:0010325	raffinose family oligosaccharide biosynthetic process
GO:0010328	auxin influx transmembrane transporter activity
GO:0010329	auxin efflux transmembrane transporter activity
GO:0010330	cellulose synthase complex
GO:0010331	gibberellin binding
GO:0010332	response to gamma radiation
GO:0010333	terpene synthase activity
GO:0010334	sesquiterpene synthase activity
GO:0010336	gibberellic acid homeostasis
GO:0010343	singlet oxygen-mediated programmed cell death
GO:0010344	seed oilbody biogenesis
GO:0010345	suberin biosynthetic process
GO:0010349	L-galactose dehydrogenase activity
GO:0010351	lithium ion transport
GO:0010363	regulation of plant-type hypersensitive response
GO:0010366	negative regulation of ethylene biosynthetic process
GO:0010372	positive regulation of gibberellin biosynthetic process
GO:0010376	stomatal complex formation
GO:0010380	regulation of chlorophyll biosynthetic process
GO:0010384	cell wall proteoglycan metabolic process
GO:0010385	double-stranded methylated DNA binding
GO:0010387	COP9 signalosome assembly
GO:0010389	regulation of G2/M transition of mitotic cell cycle
GO:0010405	arabinogalactan protein metabolic process
GO:0010411	xyloglucan metabolic process
GO:0010417	glucuronoxylan biosynthetic process
GO:0010420	polyprenyldihydroxybenzoate methyltransferase activity
GO:0010427	abscisic acid binding
GO:0010436	carotenoid dioxygenase activity
GO:0010444	guard mother cell differentiation
GO:0010445	nuclear dicing body
GO:0010447	response to acidic pH
GO:0010449	root meristem growth
GO:0010467	gene expression
GO:0010468	regulation of gene expression
GO:0010476	gibberellin mediated signaling pathway
GO:0010478	chlororespiration
GO:0010484	histone H3 acetyltransferase activity
GO:0010485	histone H4 acetyltransferase activity
GO:0010486	manganese:proton antiporter activity
GO:0010487	thermospermine synthase activity
GO:0010488	UDP-galactose:N-glycan beta-1,3-galactosyltransferase activity
GO:0010492	maintenance of shoot apical meristem identity
GO:0010494	cytoplasmic stress granule
GO:0010496	intercellular transport
GO:0010497	plasmodesmata-mediated intercellular transport
GO:0010498	proteasomal protein catabolic process
GO:0010499	proteasomal ubiquitin-independent protein catabolic process
GO:0010506	regulation of autophagy
GO:0010508	positive regulation of autophagy
GO:0010510	regulation of pyruvate decarboxylation to acetyl-CoA
GO:0010521	telomerase inhibitor activity
GO:0010556	regulation of macromolecule biosynthetic process
GO:0010557	positive regulation of macromolecule biosynthetic process
GO:0010558	negative regulation of macromolecule biosynthetic process
GO:0010569	regulation of double-strand break repair via homologous recombination
GO:0010581	regulation of starch biosynthetic process
GO:0010582	floral meristem determinacy
GO:0010584	pollen exine formation
GO:0010586	miRNA metabolic process
GO:0010587	miRNA catabolic process
GO:0010597	green leaf volatile biosynthetic process
GO:0010598	NAD(P)H dehydrogenase complex (plastoquinone)
GO:0010604	positive regulation of macromolecule metabolic process
GO:0010605	negative regulation of macromolecule metabolic process
GO:0010608	post-transcriptional regulation of gene expression
GO:0010617	circadian regulation of calcium ion oscillation
GO:0010623	programmed cell death involved in cell development
GO:0010628	positive regulation of gene expression
GO:0010629	negative regulation of gene expression
GO:0010686	tetracyclic triterpenoid biosynthetic process
GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination
GO:0010731	protein glutathionylation
GO:0010774	meiotic strand invasion involved in reciprocal meiotic recombination
GO:0010789	meiosis I sister chromatid cohesion
GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing
GO:0010821	regulation of mitochondrion organization
GO:0010833	telomere maintenance via telomere lengthening
GO:0010876	lipid localization
GO:0010906	regulation of glucose metabolic process
GO:0010923	negative regulation of phosphatase activity
GO:0010927	cellular component assembly involved in morphogenesis
GO:0010928	regulation of auxin mediated signaling pathway
GO:0010945	coenzyme A diphosphatase activity
GO:0010960	magnesium ion homeostasis
GO:0010964	regulation of regulatory ncRNA-mediated heterochromatin formation
GO:0010968	regulation of microtubule nucleation
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle
GO:0010992	ubiquitin recycling
GO:0010997	anaphase-promoting complex binding
GO:0012501	programmed cell death
GO:0012505	endomembrane system
GO:0012507	ER to Golgi transport vesicle membrane
GO:0012511	monolayer-surrounded lipid storage body
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity
GO:0015019	heparan-alpha-glucosaminide N-acetyltransferase activity
GO:0015020	glucuronosyltransferase activity
